address,function,length,setpoint,gain,'reset rate',deadband,'cycle time',rate,'system mode','control scheme',pump,solenoid,'pressure measurement','crc rate','command response',time,'specific result'
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.27E+35,17718,0,1418802033,18
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.27E+35,17718,0,1418874496,18
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.27E+35,17718,0,1418769847,18
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.27E+35,17718,0,1418852265,18
4,16,90,8.78,111,0.2741,0.59,0.9,0,0,1,0,1,7.27E+35,9747,1,1418730468,18
4,16,90,8.78,111,0.2741,0.59,0.9,0,0,1,0,1,7.27E+35,44647,1,1418730471,18
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.27E+35,17718,0,1418703358,18
4,16,90,10.6,119,0.3244,0.67,0.9,0,0,1,1,1,7.27E+35,42459,1,1418693063,18
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.27E+35,17718,0,1418693090,18
4,16,90,1.34,110,0.2747,0.42,1.26,0,0,1,1,0,7.27E+35,32011,1,1418915401,18
4,16,90,10.5,112,0.2055,0.37,1.26,0,0,0,1,0,7.27E+35,29785,1,1418852262,18
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.27E+35,17718,0,1418900070,18
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.27E+35,17718,0,1418698930,18
4,16,90,5.15,115,0.284,0.71,0.9,0,0,1,1,1,7.27E+35,20497,1,1418744277,18
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.27E+35,17718,0,1418735670,18
4,16,90,8.49,115,0.3846,0.45,1.26,0,0,1,0,1,7.27E+35,21359,1,1418873892,18
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.27E+35,17718,0,1418874442,18
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.27E+35,17718,0,1418860341,18
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.27E+35,17718,0,1418805402,18
4,16,90,10.6,119,0.3244,0.67,0.9,0,0,1,1,1,7.27E+35,60665,1,1418693057,18
4,16,90,19.7,112,0.3846,0.62,0.87,0,0,0,0,0,7.27E+35,46451,1,1418954492,18
4,16,90,11.8,111,0.3248,0.6,0.56,0,0,1,1,1,7.27E+35,4000,1,1418809613,18
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.27E+35,17718,0,1418750108,18
4,16,90,19.8,117,0.2168,0.66,0.87,0,0,1,1,0,7.27E+35,29447,1,1418955324,18
4,16,90,18.1,119,0.2911,0.5,1.26,0,0,0,0,1,7.27E+35,1791,1,1418881806,18
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.27E+35,17718,0,1418722793,18
4,16,90,5.22,115,0.3187,0.43,1.48,0,2,1,0,0,7.27E+35,39911,1,1418805394,18
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.27E+35,17718,0,1418805347,18
4,16,90,10.5,112,0.2055,0.37,1.26,0,0,0,1,0,7.27E+35,32368,1,1418852272,18
4,16,90,4.98,119,0.2336,0.49,0.9,0,0,1,0,1,7.27E+35,5943,1,1418735666,18
4,16,90,8.78,111,0.2741,0.59,0.9,0,0,1,0,1,7.27E+35,8169,1,1418730464,18
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.27E+35,17718,0,1418700565,18
4,16,90,15.1,111,0.2271,0.32,1.26,0,0,1,0,1,7.27E+35,56152,1,1418860311,18
4,16,90,11.4,117,0.3345,0.43,1.26,0,0,1,0,1,7.27E+35,57807,1,1418855617,18
4,16,90,2.02,114,0.2757,0.64,1.26,0,2,1,0,0,7.27E+35,33674,1,1418906510,18
4,16,90,11.4,117,0.3345,0.43,1.26,0,0,1,0,1,7.27E+35,39322,1,1418855627,18
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.27E+35,17718,0,1418809610,18
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.27E+35,17718,0,1418915388,18
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.27E+35,17718,0,1418805369,18
4,16,90,12,110,0.2953,0.72,1.47,0,0,0,1,1,7.27E+35,60748,1,1418764985,18
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.27E+35,17718,0,1418859795,18
4,16,90,15.1,111,0.2271,0.32,1.26,0,0,1,0,1,7.27E+35,28513,1,1418860305,18
4,16,90,19.7,112,0.3846,0.62,0.87,0,0,0,0,0,7.27E+35,27431,1,1418954509,18
4,16,90,19.1,114,0.3153,0.32,1.26,0,0,1,0,1,7.27E+35,29077,1,1418859831,18
4,16,90,4.25,117,0.2168,0.66,0.87,0,0,1,1,0,7.27E+35,36348,1,1418955267,18
4,16,90,13.4,118,0.2782,0.65,0.93,0,0,0,0,1,7.27E+35,38287,1,1418765873,18
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.27E+35,17718,0,1418899207,18
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.27E+35,17718,0,1418860335,18
4,16,90,9.05,112,0.3157,0.51,1.26,0,0,1,1,1,7.27E+35,46105,1,1418900073,18
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.27E+35,17718,0,1418690833,18
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.27E+35,17718,0,1418906911,18
4,16,90,15,119,0.3668,0.55,0.9,0,1,1,0,0,7.27E+35,43734,1,1418700531,18
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.27E+35,17718,0,1418769898,18
4,16,90,11.9,111,0.2433,0.71,1.26,0,0,1,0,0,7.27E+35,25162,1,1418878869,18
4,16,90,10.5,112,0.2055,0.37,1.26,0,0,0,1,0,7.27E+35,22319,1,1418852222,18
4,16,90,11.9,111,0.2433,0.71,1.26,0,0,1,0,0,7.27E+35,48762,1,1418878809,18
4,16,90,9.43,110,0.2688,0.33,1.26,0,0,1,0,1,7.27E+35,36555,1,1418893468,18
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.27E+35,17718,0,1418893465,18
